  0%|                                 | 0/1075 [00:00<?, ?it/s]/home/ubuntu/ejpark/embed_train/lib/python3.10/site-packages/transformers/tokenization_utils_base.py:2906: UserWarning: `max_length` is ignored when `padding`=`True` and there is no truncation strategy. To pad to max length, use `padding='max_length'`.
  warnings.warn(
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                                      
{'loss': 2.1562, 'grad_norm': 4.200131416320801, 'learning_rate': 1.0000000000000001e-07, 'epoch': 0.0}
{'loss': 0.0018, 'grad_norm': 0.779567301273346, 'learning_rate': 1.6923076923076926e-06, 'epoch': 4.23}
{'loss': 0.007, 'grad_norm': 4.006529808044434, 'learning_rate': 1.6820512820512822e-06, 'epoch': 4.24}
{'loss': 0.0024, 'grad_norm': 1.8703457117080688, 'learning_rate': 1.671794871794872e-06, 'epoch': 4.24}
{'loss': 0.0055, 'grad_norm': 3.7882871627807617, 'learning_rate': 1.6615384615384616e-06, 'epoch': 4.25}
{'loss': 0.0008, 'grad_norm': 0.5949419140815735, 'learning_rate': 1.6512820512820516e-06, 'epoch': 4.25}
{'loss': 0.0004, 'grad_norm': 0.16923975944519043, 'learning_rate': 1.6410256410256412e-06, 'epoch': 4.26}
{'loss': 0.0144, 'grad_norm': 9.158403396606445, 'learning_rate': 1.6307692307692307e-06, 'epoch': 4.26}
{'loss': 0.0016, 'grad_norm': 0.6625494360923767, 'learning_rate': 1.6205128205128208e-06, 'epoch': 4.27}
{'loss': 0.0016, 'grad_norm': 0.8492494225502014, 'learning_rate': 1.6102564102564103e-06, 'epoch': 4.27}
{'loss': 0.025, 'grad_norm': 12.796978950500488, 'learning_rate': 1.6000000000000001e-06, 'epoch': 4.27}
{'loss': 0.0017, 'grad_norm': 0.921343207359314, 'learning_rate': 1.5897435897435897e-06, 'epoch': 4.28}
{'loss': 0.0252, 'grad_norm': 25.02409553527832, 'learning_rate': 1.5794871794871797e-06, 'epoch': 4.28}
{'loss': 0.0009, 'grad_norm': 0.3585193157196045, 'learning_rate': 1.5692307692307693e-06, 'epoch': 4.29}
{'loss': 0.047, 'grad_norm': 97.18997192382812, 'learning_rate': 1.5589743589743591e-06, 'epoch': 4.29}
{'loss': 0.0303, 'grad_norm': 17.37689208984375, 'learning_rate': 1.5487179487179487e-06, 'epoch': 4.3}
{'loss': 0.0024, 'grad_norm': 1.0861809253692627, 'learning_rate': 1.5384615384615387e-06, 'epoch': 4.3}
{'loss': 0.0003, 'grad_norm': 0.11347579956054688, 'learning_rate': 1.5282051282051283e-06, 'epoch': 4.31}
{'loss': 0.0017, 'grad_norm': 1.272623896598816, 'learning_rate': 1.517948717948718e-06, 'epoch': 4.31}
{'loss': 0.0006, 'grad_norm': 0.3242155909538269, 'learning_rate': 1.5076923076923077e-06, 'epoch': 4.32}
{'loss': 0.0264, 'grad_norm': 13.343636512756348, 'learning_rate': 1.4974358974358977e-06, 'epoch': 4.32}
{'loss': 0.0006, 'grad_norm': 0.2971007823944092, 'learning_rate': 1.4871794871794873e-06, 'epoch': 4.33}
{'loss': 0.0307, 'grad_norm': 13.647574424743652, 'learning_rate': 1.476923076923077e-06, 'epoch': 4.33}
{'loss': 0.0092, 'grad_norm': 6.789350509643555, 'learning_rate': 1.4666666666666669e-06, 'epoch': 4.33}
{'loss': 0.0058, 'grad_norm': 9.553739547729492, 'learning_rate': 1.4564102564102565e-06, 'epoch': 4.34}
{'loss': 0.0018, 'grad_norm': 0.6807369589805603, 'learning_rate': 1.4461538461538463e-06, 'epoch': 4.34}
{'loss': 0.0019, 'grad_norm': 2.168689012527466, 'learning_rate': 1.4358974358974359e-06, 'epoch': 4.35}
{'loss': 0.0006, 'grad_norm': 0.15817005932331085, 'learning_rate': 1.4256410256410259e-06, 'epoch': 4.35}
{'loss': 0.0018, 'grad_norm': 2.24814510345459, 'learning_rate': 1.4153846153846155e-06, 'epoch': 4.36}
{'loss': 0.0009, 'grad_norm': 0.6622812747955322, 'learning_rate': 1.4051282051282052e-06, 'epoch': 4.36}
{'loss': 0.0006, 'grad_norm': 0.28036272525787354, 'learning_rate': 1.3948717948717948e-06, 'epoch': 4.37}
{'loss': 0.0018, 'grad_norm': 0.9686458110809326, 'learning_rate': 1.3846153846153848e-06, 'epoch': 4.37}
{'loss': 0.0093, 'grad_norm': 6.5857086181640625, 'learning_rate': 1.3743589743589744e-06, 'epoch': 4.38}
{'loss': 0.0003, 'grad_norm': 0.08555450290441513, 'learning_rate': 1.3641025641025642e-06, 'epoch': 4.38}
{'loss': 0.0118, 'grad_norm': 10.893665313720703, 'learning_rate': 1.3538461538461538e-06, 'epoch': 4.39}
{'loss': 0.0007, 'grad_norm': 0.2780837118625641, 'learning_rate': 1.3435897435897438e-06, 'epoch': 4.39}
{'loss': 0.003, 'grad_norm': 2.1241416931152344, 'learning_rate': 1.3333333333333334e-06, 'epoch': 4.4}
{'loss': 0.0008, 'grad_norm': 0.6010781526565552, 'learning_rate': 1.3230769230769232e-06, 'epoch': 4.4}
{'loss': 0.0008, 'grad_norm': 0.23242783546447754, 'learning_rate': 1.312820512820513e-06, 'epoch': 4.4}
{'loss': 0.0032, 'grad_norm': 3.2974679470062256, 'learning_rate': 1.3025641025641026e-06, 'epoch': 4.41}
{'loss': 0.0015, 'grad_norm': 0.4491007626056671, 'learning_rate': 1.2923076923076924e-06, 'epoch': 4.41}
{'loss': 0.0009, 'grad_norm': 0.3338260352611542, 'learning_rate': 1.282051282051282e-06, 'epoch': 4.42}
{'loss': 0.0007, 'grad_norm': 0.43238696455955505, 'learning_rate': 1.271794871794872e-06, 'epoch': 4.42}
{'loss': 0.0001, 'grad_norm': 0.03151639178395271, 'learning_rate': 1.2615384615384616e-06, 'epoch': 4.43}
{'loss': 0.0019, 'grad_norm': 1.1088926792144775, 'learning_rate': 1.2512820512820514e-06, 'epoch': 4.43}
{'loss': 0.0037, 'grad_norm': 2.345428466796875, 'learning_rate': 1.2410256410256412e-06, 'epoch': 4.44}
{'loss': 0.0047, 'grad_norm': 6.502570152282715, 'learning_rate': 1.230769230769231e-06, 'epoch': 4.44}
{'loss': 0.0008, 'grad_norm': 0.3797895908355713, 'learning_rate': 1.2205128205128206e-06, 'epoch': 4.45}
{'loss': 0.0022, 'grad_norm': 1.016910433769226, 'learning_rate': 1.2102564102564104e-06, 'epoch': 4.45}
{'loss': 0.0015, 'grad_norm': 0.9912260174751282, 'learning_rate': 1.2000000000000002e-06, 'epoch': 4.46}
{'loss': 0.0009, 'grad_norm': 0.5609621405601501, 'learning_rate': 1.1897435897435897e-06, 'epoch': 4.46}
{'loss': 0.0004, 'grad_norm': 0.15946686267852783, 'learning_rate': 1.1794871794871795e-06, 'epoch': 4.47}
{'loss': 0.0188, 'grad_norm': 14.220138549804688, 'learning_rate': 1.1692307692307693e-06, 'epoch': 4.47}
{'loss': 0.0167, 'grad_norm': 8.015095710754395, 'learning_rate': 1.1589743589743591e-06, 'epoch': 4.47}
{'loss': 0.002, 'grad_norm': 1.2064590454101562, 'learning_rate': 1.1487179487179487e-06, 'epoch': 4.48}
{'loss': 0.0011, 'grad_norm': 0.6435454487800598, 'learning_rate': 1.1384615384615385e-06, 'epoch': 4.48}
{'loss': 0.0178, 'grad_norm': 8.874229431152344, 'learning_rate': 1.1282051282051283e-06, 'epoch': 4.49}
{'loss': 0.0068, 'grad_norm': 2.9178807735443115, 'learning_rate': 1.1179487179487181e-06, 'epoch': 4.49}
{'loss': 0.0179, 'grad_norm': 9.141366958618164, 'learning_rate': 1.107692307692308e-06, 'epoch': 4.5}
{'loss': 0.0005, 'grad_norm': 0.17755058407783508, 'learning_rate': 1.0974358974358975e-06, 'epoch': 4.5}
{'loss': 0.0022, 'grad_norm': 0.8801930546760559, 'learning_rate': 1.0871794871794873e-06, 'epoch': 4.51}
{'loss': 0.0048, 'grad_norm': 2.783202886581421, 'learning_rate': 1.076923076923077e-06, 'epoch': 4.51}
{'loss': 0.0036, 'grad_norm': 1.9152694940567017, 'learning_rate': 1.066666666666667e-06, 'epoch': 4.52}
{'loss': 0.0051, 'grad_norm': 3.246354341506958, 'learning_rate': 1.0564102564102565e-06, 'epoch': 4.52}
{'loss': 0.0014, 'grad_norm': 0.6099606156349182, 'learning_rate': 1.0461538461538463e-06, 'epoch': 4.53}
{'loss': 0.0043, 'grad_norm': 2.283599615097046, 'learning_rate': 1.0358974358974359e-06, 'epoch': 4.53}
{'loss': 0.0134, 'grad_norm': 9.374177932739258, 'learning_rate': 1.0256410256410257e-06, 'epoch': 4.53}
{'loss': 0.0001, 'grad_norm': 0.03836997225880623, 'learning_rate': 1.0153846153846155e-06, 'epoch': 4.54}
{'loss': 0.0045, 'grad_norm': 2.861635684967041, 'learning_rate': 1.0051282051282053e-06, 'epoch': 4.54}
{'loss': 0.0016, 'grad_norm': 0.799172043800354, 'learning_rate': 9.948717948717949e-07, 'epoch': 4.55}
{'loss': 0.0008, 'grad_norm': 0.23028486967086792, 'learning_rate': 9.846153846153847e-07, 'epoch': 4.55}
{'loss': 0.0025, 'grad_norm': 2.0743472576141357, 'learning_rate': 9.743589743589745e-07, 'epoch': 4.56}
{'loss': 0.0046, 'grad_norm': 4.108738899230957, 'learning_rate': 9.641025641025642e-07, 'epoch': 4.56}
{'loss': 0.0071, 'grad_norm': 3.219345808029175, 'learning_rate': 9.53846153846154e-07, 'epoch': 4.57}
{'loss': 0.0471, 'grad_norm': 14.47629451751709, 'learning_rate': 9.435897435897437e-07, 'epoch': 4.57}
{'loss': 0.0013, 'grad_norm': 0.6537201404571533, 'learning_rate': 9.333333333333334e-07, 'epoch': 4.58}
{'loss': 0.0003, 'grad_norm': 0.13320623338222504, 'learning_rate': 9.230769230769232e-07, 'epoch': 4.58}
{'loss': 0.0012, 'grad_norm': 0.4940689504146576, 'learning_rate': 9.128205128205129e-07, 'epoch': 4.59}
{'loss': 0.0114, 'grad_norm': 10.251447677612305, 'learning_rate': 9.025641025641027e-07, 'epoch': 4.59}
{'loss': 0.0019, 'grad_norm': 0.8615501523017883, 'learning_rate': 8.923076923076923e-07, 'epoch': 4.6}
{'loss': 0.0008, 'grad_norm': 0.5756754875183105, 'learning_rate': 8.820512820512821e-07, 'epoch': 4.6}
{'loss': 0.0422, 'grad_norm': 15.281523704528809, 'learning_rate': 8.717948717948718e-07, 'epoch': 4.6}
{'loss': 0.001, 'grad_norm': 0.5191370248794556, 'learning_rate': 8.615384615384616e-07, 'epoch': 4.61}
{'loss': 0.0024, 'grad_norm': 1.3247859477996826, 'learning_rate': 8.512820512820513e-07, 'epoch': 4.61}
{'loss': 0.0139, 'grad_norm': 81.25743103027344, 'learning_rate': 8.410256410256411e-07, 'epoch': 4.62}
{'loss': 0.0042, 'grad_norm': 3.6314289569854736, 'learning_rate': 8.307692307692308e-07, 'epoch': 4.62}
{'loss': 0.0006, 'grad_norm': 0.5180591940879822, 'learning_rate': 8.205128205128206e-07, 'epoch': 4.63}
{'loss': 0.0005, 'grad_norm': 0.24463802576065063, 'learning_rate': 8.102564102564104e-07, 'epoch': 4.63}
{'loss': 0.0096, 'grad_norm': 7.479511737823486, 'learning_rate': 8.000000000000001e-07, 'epoch': 4.64}
{'loss': 0.0055, 'grad_norm': 4.247898578643799, 'learning_rate': 7.897435897435899e-07, 'epoch': 4.64}
{'loss': 0.0063, 'grad_norm': 2.991497278213501, 'learning_rate': 7.794871794871796e-07, 'epoch': 4.65}
{'loss': 0.0054, 'grad_norm': 5.099888801574707, 'learning_rate': 7.692307692307694e-07, 'epoch': 4.65}
  warnings.warn(
                                                                      
{'loss': 0.0034, 'grad_norm': 1.803300380706787, 'learning_rate': 7.58974358974359e-07, 'epoch': 4.66}
{'loss': 0.0038, 'grad_norm': 7.420806407928467, 'learning_rate': 7.487179487179488e-07, 'epoch': 4.66}
{'loss': 0.0016, 'grad_norm': 0.849172055721283, 'learning_rate': 7.384615384615385e-07, 'epoch': 4.67}
{'loss': 0.0014, 'grad_norm': 0.8051057457923889, 'learning_rate': 7.282051282051282e-07, 'epoch': 4.67}
{'loss': 0.0008, 'grad_norm': 0.24510905146598816, 'learning_rate': 7.179487179487179e-07, 'epoch': 4.67}
{'loss': 0.0004, 'grad_norm': 0.12702181935310364, 'learning_rate': 7.076923076923077e-07, 'epoch': 4.68}
{'loss': 0.0007, 'grad_norm': 0.4386783838272095, 'learning_rate': 6.974358974358974e-07, 'epoch': 4.68}
{'loss': 0.0147, 'grad_norm': 11.240756034851074, 'learning_rate': 6.871794871794872e-07, 'epoch': 4.69}
{'loss': 0.0079, 'grad_norm': 4.2086286544799805, 'learning_rate': 6.769230769230769e-07, 'epoch': 4.69}
{'loss': 0.0021, 'grad_norm': 1.2272045612335205, 'learning_rate': 6.666666666666667e-07, 'epoch': 4.7}
{'loss': 0.0003, 'grad_norm': 0.09285570681095123, 'learning_rate': 6.564102564102565e-07, 'epoch': 4.7}
{'loss': 0.0035, 'grad_norm': 11.058332443237305, 'learning_rate': 6.461538461538462e-07, 'epoch': 4.71}
{'loss': 0.0016, 'grad_norm': 0.7663735747337341, 'learning_rate': 6.35897435897436e-07, 'epoch': 4.71}
{'loss': 0.0013, 'grad_norm': 1.0681474208831787, 'learning_rate': 6.256410256410257e-07, 'epoch': 4.72}
{'loss': 0.0054, 'grad_norm': 4.114916801452637, 'learning_rate': 6.153846153846155e-07, 'epoch': 4.72}
{'loss': 0.0066, 'grad_norm': 4.128684043884277, 'learning_rate': 6.051282051282052e-07, 'epoch': 4.73}
{'loss': 0.0006, 'grad_norm': 0.27298617362976074, 'learning_rate': 5.948717948717949e-07, 'epoch': 4.73}
{'loss': 0.0009, 'grad_norm': 0.4666667580604553, 'learning_rate': 5.846153846153847e-07, 'epoch': 4.73}
{'loss': 0.0005, 'grad_norm': 0.39963263273239136, 'learning_rate': 5.743589743589744e-07, 'epoch': 4.74}
{'loss': 0.001, 'grad_norm': 0.7815910577774048, 'learning_rate': 5.641025641025642e-07, 'epoch': 4.74}
{'loss': 0.0057, 'grad_norm': 4.338286876678467, 'learning_rate': 5.53846153846154e-07, 'epoch': 4.75}
{'loss': 0.0015, 'grad_norm': 0.8329670429229736, 'learning_rate': 5.435897435897437e-07, 'epoch': 4.75}
{'loss': 0.0009, 'grad_norm': 0.5282145738601685, 'learning_rate': 5.333333333333335e-07, 'epoch': 4.76}
{'loss': 0.0038, 'grad_norm': 3.438584089279175, 'learning_rate': 5.230769230769231e-07, 'epoch': 4.76}
{'loss': 0.0039, 'grad_norm': 1.7428717613220215, 'learning_rate': 5.128205128205128e-07, 'epoch': 4.77}
{'loss': 0.0004, 'grad_norm': 0.2533414363861084, 'learning_rate': 5.025641025641026e-07, 'epoch': 4.77}
{'loss': 0.0041, 'grad_norm': 2.059894561767578, 'learning_rate': 4.923076923076923e-07, 'epoch': 4.78}
{'loss': 0.0009, 'grad_norm': 0.43769899010658264, 'learning_rate': 4.820512820512821e-07, 'epoch': 4.78}
{'loss': 0.0004, 'grad_norm': 0.1937502920627594, 'learning_rate': 4.7179487179487187e-07, 'epoch': 4.79}
{'loss': 0.0025, 'grad_norm': 1.0954149961471558, 'learning_rate': 4.615384615384616e-07, 'epoch': 4.79}
{'loss': 0.0014, 'grad_norm': 0.8874126076698303, 'learning_rate': 4.5128205128205136e-07, 'epoch': 4.8}
{'loss': 0.0084, 'grad_norm': 4.189876556396484, 'learning_rate': 4.4102564102564105e-07, 'epoch': 4.8}
{'loss': 0.0014, 'grad_norm': 0.43702274560928345, 'learning_rate': 4.307692307692308e-07, 'epoch': 4.8}
{'loss': 0.0004, 'grad_norm': 0.19302910566329956, 'learning_rate': 4.2051282051282054e-07, 'epoch': 4.81}
{'loss': 0.0002, 'grad_norm': 0.13716843724250793, 'learning_rate': 4.102564102564103e-07, 'epoch': 4.81}
{'loss': 0.0006, 'grad_norm': 0.3225913941860199, 'learning_rate': 4.0000000000000003e-07, 'epoch': 4.82}
{'loss': 0.0052, 'grad_norm': 2.4171483516693115, 'learning_rate': 3.897435897435898e-07, 'epoch': 4.82}
{'loss': 0.0153, 'grad_norm': 6.629303455352783, 'learning_rate': 3.794871794871795e-07, 'epoch': 4.83}
{'loss': 0.0537, 'grad_norm': 28.787303924560547, 'learning_rate': 3.6923076923076927e-07, 'epoch': 4.83}
{'loss': 0.0176, 'grad_norm': 31.041378021240234, 'learning_rate': 3.5897435897435896e-07, 'epoch': 4.84}
{'loss': 0.0004, 'grad_norm': 0.20667855441570282, 'learning_rate': 3.487179487179487e-07, 'epoch': 4.84}
{'loss': 0.001, 'grad_norm': 0.6948637962341309, 'learning_rate': 3.3846153846153845e-07, 'epoch': 4.85}
{'loss': 0.0003, 'grad_norm': 0.21113666892051697, 'learning_rate': 3.2820512820512825e-07, 'epoch': 4.85}
{'loss': 0.0012, 'grad_norm': 0.6909626126289368, 'learning_rate': 3.17948717948718e-07, 'epoch': 4.86}
{'loss': 0.0019, 'grad_norm': 2.3518142700195312, 'learning_rate': 3.0769230769230774e-07, 'epoch': 4.86}
{'loss': 0.0099, 'grad_norm': 7.64305305480957, 'learning_rate': 2.9743589743589744e-07, 'epoch': 4.87}
{'loss': 0.0517, 'grad_norm': 18.578384399414062, 'learning_rate': 2.871794871794872e-07, 'epoch': 4.87}
{'loss': 0.0016, 'grad_norm': 0.9770519733428955, 'learning_rate': 2.76923076923077e-07, 'epoch': 4.87}
{'loss': 0.0014, 'grad_norm': 2.1537814140319824, 'learning_rate': 2.666666666666667e-07, 'epoch': 4.88}
{'loss': 0.0511, 'grad_norm': 18.036455154418945, 'learning_rate': 2.564102564102564e-07, 'epoch': 4.88}
{'loss': 0.0034, 'grad_norm': 2.661994457244873, 'learning_rate': 2.4615384615384616e-07, 'epoch': 4.89}
{'loss': 0.0092, 'grad_norm': 7.122565746307373, 'learning_rate': 2.3589743589743593e-07, 'epoch': 4.89}
{'loss': 0.0018, 'grad_norm': 1.5962812900543213, 'learning_rate': 2.2564102564102568e-07, 'epoch': 4.9}
{'loss': 0.005, 'grad_norm': 3.8759052753448486, 'learning_rate': 2.153846153846154e-07, 'epoch': 4.9}
{'loss': 0.0014, 'grad_norm': 0.48278892040252686, 'learning_rate': 2.0512820512820514e-07, 'epoch': 4.91}
{'loss': 0.0013, 'grad_norm': 0.8911211490631104, 'learning_rate': 1.948717948717949e-07, 'epoch': 4.91}
{'loss': 0.0006, 'grad_norm': 0.304599404335022, 'learning_rate': 1.8461538461538464e-07, 'epoch': 4.92}
{'loss': 0.0179, 'grad_norm': 10.856176376342773, 'learning_rate': 1.7435897435897435e-07, 'epoch': 4.92}
{'loss': 0.0127, 'grad_norm': 7.543476581573486, 'learning_rate': 1.6410256410256413e-07, 'epoch': 4.93}
{'loss': 0.0047, 'grad_norm': 3.2009589672088623, 'learning_rate': 1.5384615384615387e-07, 'epoch': 4.93}
{'loss': 0.0002, 'grad_norm': 0.05258168280124664, 'learning_rate': 1.435897435897436e-07, 'epoch': 4.93}
{'loss': 0.0004, 'grad_norm': 0.3747393488883972, 'learning_rate': 1.3333333333333336e-07, 'epoch': 4.94}
{'loss': 0.0013, 'grad_norm': 0.5406786799430847, 'learning_rate': 1.2307692307692308e-07, 'epoch': 4.94}
{'loss': 0.0014, 'grad_norm': 0.9557493925094604, 'learning_rate': 1.1282051282051284e-07, 'epoch': 4.95}
{'loss': 0.0011, 'grad_norm': 0.5835207104682922, 'learning_rate': 1.0256410256410257e-07, 'epoch': 4.95}
{'loss': 0.0153, 'grad_norm': 11.542524337768555, 'learning_rate': 9.230769230769232e-08, 'epoch': 4.96}
{'loss': 0.0007, 'grad_norm': 0.3097212314605713, 'learning_rate': 8.205128205128206e-08, 'epoch': 4.96}
{'loss': 0.0489, 'grad_norm': 21.44066047668457, 'learning_rate': 7.17948717948718e-08, 'epoch': 4.97}
{'loss': 0.0006, 'grad_norm': 0.18562082946300507, 'learning_rate': 6.153846153846154e-08, 'epoch': 4.97}
{'loss': 0.0058, 'grad_norm': 1.9974309206008911, 'learning_rate': 5.1282051282051286e-08, 'epoch': 4.98}
{'loss': 0.0021, 'grad_norm': 1.024757742881775, 'learning_rate': 4.102564102564103e-08, 'epoch': 4.98}
{'loss': 0.0013, 'grad_norm': 0.9939770102500916, 'learning_rate': 3.076923076923077e-08, 'epoch': 4.99}
{'loss': 0.0053, 'grad_norm': 2.909132957458496, 'learning_rate': 2.0512820512820516e-08, 'epoch': 4.99}
{'loss': 0.0017, 'grad_norm': 0.6395689249038696, 'learning_rate': 1.0256410256410258e-08, 'epoch': 5.0}
{'loss': 0.0007, 'grad_norm': 0.30139219760894775, 'learning_rate': 0.0, 'epoch': 5.0}
{'train_runtime': 807.5068, 'train_samples_per_second': 74.303, 'train_steps_per_second': 1.331, 'train_loss': 0.15566585798805369, 'epoch': 5.0}
Training completed successfully.
